author,comment,likeCount,publishedAt
@MaikelAsiang72,Bang coba review xiaomi civi 5 pro,0,2025-10-29T19:57:44Z
@muminmunawar7626,"Gimana sih Bang, ya iyalah gak di lubangin kertas bungkusnya pas kameranya. Itu kan ada layarnya, kan biar gk ke gores gores. Jd di lindungi sama kertas pembungkusnya. Masa sekelas rivewer besar gak kapikiran kesitu sih??",0,2025-10-29T19:54:43Z
@ugansasmita9109,Kenapa gak dicoba fitur game pake layar belakang? 🤔,0,2025-10-29T19:53:25Z
@donutpillow4683,"Akhirmya diriview juga tipe ini, udh masuk indo blm yaaaa",0,2025-10-29T19:52:10Z
@arissaja21,kenapa ya ngga pake charger yg 120w kek yg series pro lainnya,0,2025-10-29T19:49:30Z
@JabarNurAriyansyah,gak sabar nunggu oppo findx 9proo,0,2025-10-29T19:40:02Z
@dwiokvi4112,"Kok aku ngelihat sekarang asal ngomong, serasa gx netral aja gadjetin, udah jelas menang banyak xiaomi tp sering di sama2in, ipad lah, apalah wkwk",0,2025-10-29T19:39:06Z
@rizkynt,😅😅😅😅 Apple menangis😅,0,2025-10-29T19:36:51Z
@hazeeisgod,"bnr bang, clarity nya bkin agak kureng sih, aku liatnya pribadi kaya di pakein gcam processing nya",0,2025-10-29T19:31:40Z
@BimaSaputra2-x1g1v,"Bang davit boleh gk saya beli hp yang bekas unboxing kali aja bisa dapet diskon 🙏,saya masih pake realme 5i udah ngelag banget bng😊🙏",0,2025-10-29T19:29:52Z
@nasgorsaribumi0975,I-Phone 17 niru hp poco,0,2025-10-29T19:28:16Z
@Ahmad_Pixel,24:08 diam² kacamatanya recording video 😅,5,2025-10-29T19:26:08Z
@nobitamods4182,"Bang coba REDMI K90 PRO MAX .
yang setuju bantu like",0,2025-10-29T19:25:39Z
@ZeroEffort21,"Mau fanboy apple, samsung atau xiaomi sama2 gak jelas. Dapet apa sih kalian dari ngejelekin brand lain dan mendewakan brand yang kalian suka 😂",0,2025-10-29T19:24:28Z
@dyiono2409,"mimpi kali punya hp ini semoga yg komen di sini bisa kebeli, munkin bulan depan klo gk tahun depan atu tahun berikutnya stau secepatnya aminin aj ygy",0,2025-10-29T19:20:27Z
@Yuki_Shiro24,17:48 🤣🤣🤣🤣 inimah.. ini!!..ini!!..ini .... 😂😂😂,0,2025-10-29T19:19:05Z
@serendipitylife-f2y9k,"Masalahnya, ini ntar masuk Indonesia gak nih Xiaomi 17.. 😮‍💨",0,2025-10-29T19:17:31Z
@radachsa,Next request OnePlus 15 ya 🤤,0,2025-10-29T19:08:03Z
@luqmanwinata6532,24:00 ini om dedy jagat review? 🤓,0,2025-10-29T19:03:39Z
@heroni665,wow,0,2025-10-29T18:55:47Z
@AlexJoko-n2n,"Mantap sih xiaomi, abis liat review ini gw beli iphone",0,2025-10-29T18:55:43Z
@NaviriFirmansyah,"Kebanyakan review negatif, cacat dulu hp pinjem buat review",0,2025-10-29T18:48:02Z
@luqmanwinata6532,"Xiaomi 17 balas dendam karena iPhone 17 copy desain poco, sama sama lah",45,2025-10-29T18:40:03Z
@daily.rt7278,"tadi saya liat bang xinn buat sg pake xiaomi kaya ngeblur gitu ya gakaya iphone gtu, apa emng hape guanya yg jelek",0,2025-10-29T18:39:17Z
@Iyoore82,sekarang waktunya review k90 pro!🎉,0,2025-10-29T18:37:21Z
@PascalZalvatore,"anak2 fomo: bagus sih, tapi gak bakalan di anggap kaya 🥲",0,2025-10-29T18:35:42Z
@sokhifudin3986,Yg di tunggu2,0,2025-10-29T18:34:19Z
@rizkyvindiesel3253,Lama2 gadgetin terlalu lama ya.. kurang update jd info2nya kaya kurang fresh.. Tolong lah next lebih cepat lagi updatenya....,1,2025-10-29T18:34:15Z
@AsusRog-b3t,"Gue biasanya selalu upgrade Iphone, baru kali ini gue skip alasannya karenaa desain IP 17 PM jelek. Jadi tetap bertahan di 16 pro max aja. Nunggu nanti kalau desain IP 18 PM bagus, baru gue upgrade.",2,2025-10-29T18:31:43Z
@ahmadaufa8457,"1:40 
16 angka sial kok bang,, apalagi 16%
maksudnya kan sial tuh, niat mau pergi tapi hp lowbat",0,2025-10-29T18:31:37Z
@HumaNoids1,Review Oppo Find X 9Pro,0,2025-10-29T18:26:23Z
@jocaruban0079,Lucu memang desain iPhin ini,0,2025-10-29T18:25:58Z
@_dikywhyudi,akhirnya ni hp masuk gadgetin,0,2025-10-29T18:23:27Z
@i2o3ooii9_danielepipanus,Tim hobby update hp Xiaomi ❤,0,2025-10-29T18:19:53Z
@dewablunder172,Bang bahas iqoo z10r,0,2025-10-29T18:19:20Z
@wahyudisubagio27,mending xiaomi,0,2025-10-29T18:18:05Z
@DiegoZicoo,layar kameranya samsung bet prrtama kali liat krna ex user flip 4,0,2025-10-29T18:17:56Z
@gendonsevol,"kalo ga salah, di beberapa review luar, ada yg make screen belakang buat maen game, termasuk casingnya yg udah ada keypadnya.",0,2025-10-29T18:17:05Z
@user-ll4zx2iq7o,"00:00 Xiaomi 17 PRO MAX
01:01 Apakah Xiaomi nyontek iPhone (lagi)?
02:46 Desain kotak panjang
04:05 Isi kotak Pro Max
06:00 Rasanya ada yang aneh...
07:18 Apakah desain juga niru iPhone?
09:45 Asekkkkk
10:50 Display NICE
11:38 Snapdragon 8 Elite Gen 5
12:50 Tes Genshin nya agak...
14:35 Baterai 7.500!
15:00 Cobain layar KEDUA!
21:35 Pengennya ada di semua HP...
23:35 Sampel selfie pake kamera belakang
24:35 Gimmick?
25:30 Sampel kamera 17 Pro Max (Xiaomi)
27:25 Kesan saya buat Xiaomi 17 Pro Max",0,2025-10-29T18:16:48Z
@adidasleerrr,bang bahas Samsung A17 5G dong,0,2025-10-29T18:16:03Z
@aripriyatna845,thebest xiomi,0,2025-10-29T18:11:21Z
@rivalenwahyu,ini kalo masuk Indonesia si xiaomi ini gajadi ambil ip 17😂,0,2025-10-29T18:10:59Z
@ridwannurdinofficial5229,Vivo X300 sudah masuk ke bang,0,2025-10-29T18:07:09Z
@Mayodut,"Yang gw denger Xiaomi 17 pro max ini ekslusif hanya di China karena persaingannya di negara mereka sendiri, jadi yang di infonya ga bakal keluar di Global, but idk tho",0,2025-10-29T18:06:27Z
@taufiqurrohman2139,hmm,0,2025-10-29T18:01:12Z
@korimexmex,Nonton pake Samsung S25 Ultra,0,2025-10-29T17:53:44Z
@herosin5232,"Niru??
Yakin??",0,2025-10-29T17:53:42Z
@JihanNurAfifah-g7s,review Oppo find X9 pro bg,0,2025-10-29T17:53:36Z
@faizalrahmatnursaori1557,Jujur layarnya kayak tajem banget,0,2025-10-29T17:53:28Z
@RyzenR7,"Review kamera depan ke belakang langsung suara sma face beda banget 😱😱
Ku kira beda org Bang 😅😅",0,2025-10-29T17:52:58Z
@arfinmarselino879,Bang review IQOO Z10 R,0,2025-10-29T17:51:46Z
@dikaaditya21,Nunggu Unboxing Redmi k90 pro max bang,0,2025-10-29T17:51:34Z
@haxxlyy,kaget dikit😂 23:46,0,2025-10-29T17:49:54Z
@helmika_vt,Xiaomi K90 bang sama tapi antutunya 4jtan,0,2025-10-29T17:49:44Z
@MeguGumi,"Aku punya asumsi lain tentang kenapa Xiaomi langsung loncat ke seri 17 
Menurut itu mlh bentuk kekecewaan Xiaomi terhadap Apple 
Dalam benak Xiaomi ingin mengatakan 
"" Lo itu kiblatnya gadget bnyk orang tertarik Ama produk lu Napa di seri 17 ini gak ada inovasi, cuma hanya mengubah body belakang, seperti saya ( Xiaomi) Lo ada sedikit inovasi ""
😁 Jgn masukin hati ya fans Apple, ini cuma opini gue✌️",0,2025-10-29T17:49:32Z
@tebearts1989,"katanya yang bikin ragu sama android ga tau kenapa pemakaian awal gacor selang pemakaian 1tahunan performanya terasa menurun di banding ip yang stabil, apakah benar ?",0,2025-10-29T17:47:41Z
@DodiMulyana1468,Bismillah tahun depan kebeli amin ya allah,0,2025-10-29T17:45:38Z
@Alraycellgaming,Untuk membanting harga iphone😅😅,0,2025-10-29T17:44:28Z
@Senja_tipis,Bangga pake Poco x6 karna dipasang background riview Ini hehhee,0,2025-10-29T17:41:58Z
@rizkia4517,BANG REVIEW HP SECOND BUDEGT 2JT KECIL DENGAN STABILITAS VIDEO TERBAIK,0,2025-10-29T17:41:54Z
@MuhammadWaluyo16,"Please. Tambahin pembahasan zoom pada saat video recorder. Yg dibahas semua chanel termasuk gadgetin cuma zoom foto.
Bahas zoom pada saat rekam video juga perlu bagiku.

Next konten berikutnya, tambahin pembahasan zoom saat perekaman video. Bisa zoom maksimal berapa kali!",0,2025-10-29T17:41:09Z
@keypanca,Ini yg terbaik ni HP.. Smoga secptnya dptkan ini hp... Gasssss,0,2025-10-29T17:41:03Z
@afcr2972,"dan akhirnya keinginan gue keturutan, nungguin bang david yg review xiaomi 17 pro max",0,2025-10-29T17:40:59Z
@heruramadanisaputra9575,suara hasil perekaman video di hpnya kek mendem gitu bang,0,2025-10-29T17:39:50Z
@khoirulumam6539,Casing Gamingnya Gadibahas..,0,2025-10-29T17:36:02Z
@Adamsukatugas321,Redmi K90 pro max bang,0,2025-10-29T17:34:33Z
@AherenHeren,Kolab sama Iqbal bang,0,2025-10-29T17:29:42Z
@hafidal6341,bahas hyper os 3,0,2025-10-29T17:25:44Z
@wildanunited5121,KING MU,0,2025-10-29T17:23:39Z
@oktavianus4225,"Hmm apakah Xiaomi sengaja keluarin hp terbaru bersamaan dgn Iphone, biar ga dibilang 'niru' desain Iphone?🤔",0,2025-10-29T17:21:10Z
@trimaryanto8810,apa kabar,0,2025-10-29T17:20:07Z
@Kemanani-v5h,"Trus layar yg depan yg luas itu buat apa? Klo ada layar kecil, kecuali Z fold atau Z flip",0,2025-10-29T17:17:03Z
@angganarizal,camera belakang yang utama cakep bgt yah tapi pas pinda ke lwnsa UW kok bagusan iphone yah MP si xioami kan gede kan yah 50MP masak kalah sama 12 MP UW ny apple,0,2025-10-29T17:16:29Z
@CancerCancer-k3n,BG review redmi k90 pro max,0,2025-10-29T17:14:48Z
@CancerCancer-k3n,BG review,0,2025-10-29T17:13:37Z
@ilh4m86,😊,0,2025-10-29T17:13:24Z
@febryvictory8238,Udh ada bahasa indonya ga ya yg ini,0,2025-10-29T17:13:10Z
@AndiePratama093,"Jadi pengeeeeeeennn...

 
Punyaku masih Xiomi POCO X7 PRO",0,2025-10-29T17:12:57Z
@mirosuyane,Xiaomi 12 Ultra udah pake design kaya gitu ..,0,2025-10-29T17:11:00Z
@gedesiladarma6224,kemarin bahas xm 15T pro nunggu nunggu yg 15T reguler entah mau dibahas apa engga biar tau bedanya gimana aja 😭😭,0,2025-10-29T17:09:47Z
@izzul4410,Jirr lbih Ok Xiaomi sih teknologinya juga lbih ok,1,2025-10-29T17:09:08Z
@laurential202,Bentar2 8 kuadrat bukannya 64 ya ?,0,2025-10-29T17:08:21Z
@axcell6614,"teknik marketing mungkin,kalo di search 17 pro max keluar tuh dua brand xiaomi iphone",0,2025-10-29T17:06:42Z
@yogipradana8364,Value hp iPhone ga kan bisa tergantikan bray,0,2025-10-29T17:05:24Z
@sanose80,"Apalah daya, saya hanya mampu beli tecno pova 7 4g. Kl ada uang pasti mau beli xiaomi 17 pro max ketimbang iphone dan samsung. Lebih suka hp keluaran cina, apapun mereknya",0,2025-10-29T17:04:56Z
@endanghardi6857,Apakah di Negara chin@ ny@ pada make hp ini ga....,0,2025-10-29T17:01:27Z
@syukuralb22,Yg ip nya kpn bg,0,2025-10-29T17:00:36Z
@pandascode366,what's up with the color grading?,0,2025-10-29T17:00:18Z
@ezafahlevi123,Desain belakangnya Malah mirip Kayak ZTE BLADE A54😂,0,2025-10-29T17:00:11Z
@LilSulit,1:46 🤣argh! aku tertawa,0,2025-10-29T16:55:33Z
@sarwanbugis1477,Ga masuk di indo ya,0,2025-10-29T16:54:41Z
@Andek123,"Xiaomi pakai desain camera belakang kayak gitu malak sejak xiaomi 11 ultra,jadi gak niru²Iphone,malak Iphone yg niru xiaomi.,dan bang david pas tes video pakai kacamata mirip kades hoho alkaf🤣🤣",0,2025-10-29T16:54:39Z
@hermanhiruta2848,"Kejadian, hp Xiaomi teman bawa dari CN, tp imigrasi Medan belum bisa buka imeinya, katanya harus ke Jakarta. Akhirnya hp nya hny jadi wifi only",0,2025-10-29T16:53:31Z
@daengzha353,the best Xiaomi 👍,0,2025-10-29T16:52:50Z
@pugohkhavid4299,"permisi kok xiaomi 17 pro ku ada bunyi bunyi ya kalo goyang goyangin di bagian atasnya, infondong",1,2025-10-29T16:50:01Z
@XAnAse7en,"Gila sih, gw suka banget dengan design xiomi kali ini, berasa maju melesat meninggalkan kompetitor besar....cakepp lihatnya loh....",0,2025-10-29T16:48:30Z
@yudha.aji.n,"Tapi tetep android, kurang aman privacy digitalnya apalagi banyak saldo di mbanking",0,2025-10-29T16:48:26Z
@nugrohomurti-i7u,Jadi kebanyakan gimik ya 😂😂😂 ah sudahlah,0,2025-10-29T16:48:19Z
@ArielPashaRamaditya,Salfok sama kacamata ada kameranya bang,0,2025-10-29T16:47:39Z
@miskahsitambunan8479,Buatin video compare kameranya bang ama sing iphone,0,2025-10-29T16:45:13Z
@antoniodunggio835,"Bang, rekomendasi hp akhir tahun dong 🙏🏼",0,2025-10-29T16:41:42Z
@IkanTV12,"iphone niru xiaomi = dihujat 😂
Xiaomi niru iphone = dimaklumi 😂",0,2025-10-29T16:40:44Z
@silumandaon4424,ngeri Xiaomi 🎉,0,2025-10-29T16:40:42Z
@mochhanifkemalfirdaus2665,🔥🔥,0,2025-10-29T16:39:22Z
@immortality_87,Kan udah d bilang bang mereka ingin face to face langsung sama iphone makanya mereka ganti nama,0,2025-10-29T16:38:17Z
@chr7stopher3370,"Ga juga sih bang angka keberuntungan itu 7 & 8 yang arti nya sendiri itu ""Maju, Mapan""",0,2025-10-29T16:38:11Z
@abizanny,"Mau nanya serius buat yg tau tolong jawab ya, hp ini bisa di pake di Indonesia ga? Maksudnya untuk make SIM-card indo bisa kan? Atau harus wifi only?",0,2025-10-29T16:38:09Z
@palyauma,Kayanya buat jaga layar belakangnya biar ga burn in,0,2025-10-29T16:35:36Z
@rdlovandal,KEREN,0,2025-10-29T16:35:13Z
@muchsani,8:07 nah iya kan,0,2025-10-29T16:33:14Z
@ephemera_13,"semahal apapun hape, tetap ada pembanding...",0,2025-10-29T16:33:11Z
@arga505,Bang kapan review xiaomi 15t biasa?🗿🙏,0,2025-10-29T16:32:43Z
@GarongResink,GG Xiaomi kangen juga sama xiaomi setelah 7th ga pernah pake xiaomi😂,0,2025-10-29T16:32:26Z
@wijayaj001,"Tetap aja, konsumen pandang nya gengsi apple biar hp nya burik juga.",0,2025-10-29T16:32:00Z
@caritauyukk8935,"Dulu waktu masih kecil sekitar 15 th yg lalu, sering coret2 di buku, desain hp yg ada layarnya di belakang wkwk waktu itu imajinasi masih tertuju ke hp jadul yg ada keypad fisiknya",0,2025-10-29T16:30:38Z
@MobileGamersUpdate,"Bg itu hp Snapdragon yg di uji ram nya 24GB emang Xiaomi ram nya berapa,",0,2025-10-29T16:30:27Z
@abu_mahdzuroh,"2:10 nanti Xiaomi 17T bisa-bisa berubah jadi Xiaomi 17e atau Xiaomi 17 Air, wkwk :v",0,2025-10-29T16:29:28Z
@palyauma,Ternyata desain poco m4 pro ku tidak terlalu jadul wkwkwk,0,2025-10-29T16:29:12Z
@nurmuslim2193,Xiomi hp paling gak pelit spek,0,2025-10-29T16:28:23Z
@ashariari312,"Kualitas foto & videonya 🤯
Baru kali ini kagum nonton review HP Xiaomi.",21,2025-10-29T16:27:28Z
@mayoidayo,"jangan kritik xiaomi bang, ntar kyk reviewer china yang di sue sama jun lei",0,2025-10-29T16:25:44Z
@andr.266,"Ngeliat iPhone jadi jelek banget jirr design boring cuman pindah pindah letak bulatan kamera, apalagi over price (karena LITERALLY iPhone itu barang ilegal masuk ke Indonesia wajib bayar bea masuk agar legal, apalagi tidak ada unsur TKDN, kalau mau beli maksa banget harus via iBox, <kasihan Indonesia tidak punya Apple store—Kurang investasi ke Indonesia, Singapore aja punya sih...>) makanya over price, kalau harga pasaran Amerika ya sekitaran Hp setara Rp 15 jutaan di sana🤭",1,2025-10-29T16:24:32Z
@vannsabilakhaq8104,wow,0,2025-10-29T16:23:57Z
@Poochfun148,"Tim cuma nyimak aja, karena ngga bakalan mampu beli 😂",0,2025-10-29T16:23:47Z
@yogigunawan2287,"team nungguin bang david bilang ""Widih..""",0,2025-10-29T16:23:21Z
@trinandasaputra3321,Kan xiaomi udah pernah bikin di seri xiaomi 11 ultra,0,2025-10-29T16:20:17Z
@NurulAisyah-b9u,Harga tersiksa perih mahal,0,2025-10-29T16:19:59Z
@Minem16,vid inget gua ga lu😅,0,2025-10-29T16:18:37Z
@adeputra7684,"Kayaknya kertas bungkus hpnya bukan bawaan hpnya itu bg, kan itu hp  udh bekas di unboxing orang jgk 😂",1,2025-10-29T16:18:24Z
@straypunk2077,Gimmick sesaat atau akan jadi identitas baru xiaomi?,0,2025-10-29T16:15:37Z
@AzreeAyie,"China ama america kan sekarang berantem karna tarif,,ini dimanfaatkan oleh xiomi buat ngetrop trump",0,2025-10-29T16:13:23Z
@Madley-n5g,Gabisa gaming kah?,0,2025-10-29T16:12:36Z
@riyansyah7606,"Baru kali ini lihat review bang david 90% jeleknya ini hp 10% bagusnya ini hp, efek ke amerika kah, atau apa emang xiaomi 17 sejelek itu?",1,2025-10-29T16:12:34Z
@ramyahrfz,Buat bagian belakang itu dikasih buntung kanan kirinya biar layarnya aman,0,2025-10-29T16:12:24Z
@alsoawk7817,Masalah nya resmi nga.kl resmi gas,0,2025-10-29T16:11:00Z
@Blanc666-s5b,"Cmiiw. Mungkin hpnya cepet panas gara"" layar belakang jadi ada cpu yg harus ngejaga layar belakang tetep nyala,ngejaga aplikasi latar belakang sama ngejalanin game jadinya cpu buat ngejalanin game  mau gamau harus naikin clocakspeed ke clock tinggi",0,2025-10-29T16:10:44Z
@KR-zv4vq,Kapan masuk indo ini bang😢,0,2025-10-29T16:10:40Z
@Hollicisme,7:21 ko di bagian pinggiran lensa kaya ada debu nya?,0,2025-10-29T16:10:27Z
@ahmadaufa6785,"Ini yang gua tungguuu....💀💀💀💀
17 promax ipon vs mi",0,2025-10-29T16:08:59Z
@ydhamhmr,"sebagus apapun kameranya, semahal apapun hpnya, bakal ngeblur kalo buat status wa🗿",0,2025-10-29T16:07:50Z
@ilannerazzurri2016,Gw yakin yg komen disini kebanyakan hp king panik ayo ngaku 😅,0,2025-10-29T16:07:30Z
@CumaKomen99,"Menurut gua wajar sih performa nya di limit, soalnya di bagian belakangnya ada layar tambahan, kalo sering kena panas yah wasalam juga itu layar",0,2025-10-29T16:06:40Z
@hairi2884,Seperti biasa kelebihan android adalah kelemahan. Sebaliknya kelemahan iponge adalah kelebihan🗿 youtuber tomlol,0,2025-10-29T16:05:16Z
@Yanasumarna90,Nice,0,2025-10-29T16:04:40Z
@ncid8546,Next : Oppo find X9 bang,0,2025-10-29T16:03:31Z
@GadgetComperation,Koh kok tumben ga ada review sound ncs yang wuk wuk nya,0,2025-10-29T16:02:56Z
@trisnawatielisa,pengeen bangeettt ya allah 😭😭😭,0,2025-10-29T16:02:45Z
@imade.suartha,Wah liburan ke San Francisco ya bang? Golden Brigde??? Kok ga mampir😂😂😂,0,2025-10-29T16:02:35Z
@mariaf2087,"brand cina mantap, body dan camera aja cake pan Xiaomi
Skrg channel band david dah rame sy ntn dari belum 1jt subscriber smp skrg cm beli 3 -4 hp yg direview bang david, tewas baru ganti hp yah hidup sesuai kemampuan",0,2025-10-29T16:01:21Z
@vimi224lol,Jujur lebih suka Xiaomi 17 pro maxsih gw fiturnya banyak tapi kalah kencang sama iPhone sama design bagus unik ada layar belakanh,0,2025-10-29T16:00:31Z
@hojacu4781,"Ada redmi yg terbaru tp lupa, yg backdornya kya celana levis, skor antutunya udh 4 jt bang, mungkin bisa diadu.",0,2025-10-29T15:56:54Z
@abilek_,🗿,0,2025-10-29T15:52:40Z
@usasama1,"wkwkwk, sial kuadrat",0,2025-10-29T15:52:35Z
@usasama1,Halo guys David sudah kembali 😄,0,2025-10-29T15:51:31Z
@FuXiEngThai,"fps yang bisa stabil bahkan lebih dikit tiap pengujian IQOO sih, kita tunggu IQOO PRO MAX kedepan wkwk",1,2025-10-29T15:50:58Z
@mettakho,fix layar belakang buat preview kamera itu game changer banget sih,0,2025-10-29T15:50:51Z
@agussuryana709,iTel 17 Pro Max 😆,0,2025-10-29T15:50:47Z
@ilustrasi9461,Coba review hp Motorola terbaru,0,2025-10-29T15:49:47Z
@amarfadlulloh544,ampe bosen jawabin pertanyaan cust kapan 17 nyampe indo tiap hari :D,0,2025-10-29T15:49:45Z
@mazznur_1,Riview redmagic 11 pro plus bang,0,2025-10-29T15:49:34Z
@FuXiEngThai,"next K90 PRO MAX dong, yang 4juta antutu",1,2025-10-29T15:49:01Z
@muhammadrizkyzulfikar3502,🤩🤩🤩,0,2025-10-29T15:45:12Z
@zubairmahbubi9919,"Setuju bang menurut saya iPhone yang niru Xiaomi, teman saya dengan bangganya nunjukin Poco M3 nya😅, mirip banget lagi. Walah iPhone sudah gak ada ide lagi tuh untuk nge-design 17 Pro Max. Pertama kalinya nih iPhone niru Android wkwk🤣",1,2025-10-29T15:43:00Z
@TDRMemphis,Tetep nonton Gadgetin walau udah berkali kali liat review Xiaomi 17 pro max,0,2025-10-29T15:41:59Z
@erwinytchannel3098,"Serame, sehype, dan sekeren apapun xiaomi 17 pro, percuma kalo ga dirilis global, gmn sih Xiaomi?",0,2025-10-29T15:41:10Z
@scirocco313,Aree genee msh genshin. Tuolong beh,0,2025-10-29T15:40:19Z
@kakashihatake-bv4ix,"Ini dia yang di tunggu² di channel gadgetin. Review xiaomi 17.
Walaupun sdh nnton review di sebelah, rasanya kurang aja kalau bukan david yg jelasin. Enak di dengar & mudah di mengerti, walau pun di kecepatan pemutaran 2x.",52,2025-10-29T15:37:14Z
@YohanesTommy19,13:51 panas. Mungkin karena layar belakang. Makanya iPhone ga pasang layar belakang. Kecuali sudah ada teknologi Chip yang jauh lebih efisien.,0,2025-10-29T15:36:38Z
@diaradhara,Xaiomi ga niru dong karna bisa ngeclaim kalo dia miripin poco 😊,1,2025-10-29T15:36:25Z
@zieldchaos,banyak yg bilang xiaomi ngikut2 iphone pdhal release date ny aj hampir barengan.. dan xiaomi lebih keren ada layar ke2 di blakang ny.. ya kecuali memang klo ada orang dalem..,0,2025-10-29T15:36:16Z
@prasetyoprayitno9140,Habis ini redmi k9 bang,0,2025-10-29T15:36:00Z
@bayuputra3141,"Bukanya pendahulu design kamera kek gitu Poco M3 yak? Yg design nya ala"" among us",0,2025-10-29T15:35:33Z
@siapanamanya05,Iphone kw😂😂,0,2025-10-29T15:35:23Z
@deddykristiawan3033,Fun Fact: kalo david reviewnya lama dan david mereview hp tidak resmi artinya  tuh hp memang menarik dan patut untuk dipertimbangkan,706,2025-10-29T15:35:18Z
@wilifrestianagusta1361,Bang nanti kalo hp Tesla pi phone sudah rilis bandingin dong pake hp IP 17 promax,0,2025-10-29T15:35:03Z
@noufalfaturrahmah9942,Beneran di tunggu2 ni hp. Terakhir beli hp dan dipakai sampai saat ini masih xiaomi 12 lite. Kalo xiaomi 17 pro masuk langsung gass upgrade hp.,0,2025-10-29T15:35:00Z
@alzarespi5758,Mendingan ambil mana xiaomi 14T pro atau xiaomi 15T biasa,0,2025-10-29T15:30:57Z
@catrizzrich,"Xiaomi : ini loh inovasi... steve jobs udah gaada, masa inovasipun ntah kemana",0,2025-10-29T15:29:45Z
@galeriara1,"Saya sbg orang awam , langsung mikir iphone yg niru xiomi 😂
Apalagi kamera belakangnya yg lebih inovasi, dunia juga tau...siapaaa yg jadi....siapAnyaa 😅",0,2025-10-29T15:29:28Z
@Radit-f5i,Seperti biasa' cukup melihat tidak bisa memiliki 🥹,0,2025-10-29T15:29:21Z
@septionsbrededes6822,Yap penerus mi 11 ultra,0,2025-10-29T15:29:17Z
@charleschoo9398,"sudah ke China lihat unit asli-nya, langsung jatuh cinta shi. dealbreakernya cuman satu : tidak ada ESim....",0,2025-10-29T15:27:13Z
@Maulanaajaya,Untuk keamanan privasinya gimana bang,0,2025-10-29T15:27:05Z
@rys1726,"Het dah xiomi udh muncul model baru, gw masih setia di redmi note 7😢😢",0,2025-10-29T15:26:43Z
@Ojie-u8p,10:06 *MENDING XIAOMI BANG* 😊,0,2025-10-29T15:25:50Z
@krisnaamarta9234,"Ga ngelirik Xiaomi 17 pro max, malah pengen tau varian basic nya",0,2025-10-29T15:22:58Z
@MuhammadFarhan-do3vr,bangggg bahas iqoo z10r dong,0,2025-10-29T15:22:51Z
@KeaneNeko,Akhirnya ada update buat bahan pertimbangan ngambil 15t pro apa yang ini...,0,2025-10-29T15:21:29Z
@dianrusdiana8943,"Oppo find x9 kapan d bahas nih bang David penasaran sama generasi yg sekarang 
Yg seru x8 aja udah bagus soalnya",0,2025-10-29T15:21:24Z
@fahrizal2323,David is back!,0,2025-10-29T15:21:23Z
@CikolManRC,Dikasih pilih mana ipon sih tapi dijual lagi buat beli xiomi. Lumayan ada kembalian 😂,0,2025-10-29T15:21:18Z
@Riko_Syahputra96,28:28 bener kali,0,2025-10-29T15:21:02Z
@still_str8,bg gmna tanggpan lu yg di beri opini yg cukup buruk di fb dan membuat post tsb cukup viral,0,2025-10-29T15:19:31Z
@magicchess9466,Bang lu nggk tau kalo ada casing khususnya yg bisa mainin mini game dilayar belakangnya?,0,2025-10-29T15:17:29Z
@alvianfahreza6127,BANG REVIEW IPHONEMU MANA,0,2025-10-29T15:16:27Z
@wach_yoe14,Iphone semakin mendekat ke nasib nokia 😂,0,2025-10-29T15:16:23Z
@savehaven6019,Vid.....17 = 1+7 = 8 wakkakaka kepikir gak?,0,2025-10-29T15:16:18Z
@Naraeeu,Bang David bikin rekomendasi tws terbaik 2025 dong,0,2025-10-29T15:15:55Z
@alwanfauzi6046,Bang coba review red magic 11 dong,0,2025-10-29T15:15:07Z
@nardhyabsurd,Xiaomi bikin iPhone berpikir keras untuk inovasi selanjutnya😅,0,2025-10-29T15:14:39Z
@prayoganeo2181,"Bang gak mau review xpad kah, tablet murah yg kayaknya oke deh kalau di review buat tablet mendang mending",0,2025-10-29T15:14:29Z
@SatriaPiningit-c4g,Oh ini chenel yutub yang kata seseekor pengguna fesnuk reviewnya dangkal sampai beliau terheran2 kenapa ni chenel bisa dapet 13jt subs  😂,0,2025-10-29T15:14:18Z
@AndikaSuryaHadiwinata,mantapppp,0,2025-10-29T15:13:59Z
@davidzd,Jadi pengen beli hp nokia gw,0,2025-10-29T15:12:49Z
@andi_setiyadii,"XIAOMI ya XIAOMI, IPHONE ya IPHONE.",0,2025-10-29T15:12:47Z
@oldboy8932,Plek-ketiplek Phone,0,2025-10-29T15:12:32Z
@siTampanpemberani,NONTON PAKE REDMI NOTE 10 PRO,0,2025-10-29T15:11:31Z
@setiadichannel3352,23:00 janggotan gitu malah mirip om diar bang😅,0,2025-10-29T15:09:51Z
@serbaserbi9610,Sebenernya lebih bagus dari apple.. Tapi karena namanya 17 pro max jadi kesannya malah ngikut apple😅,0,2025-10-29T15:09:46Z
@MikaSama-u5f,"Dulu pgn punya HP flip samsung, soalnya enak aja gitu kita bisa foto kamera belakang sambil liat di layar gimana bentukan kitanya tpi, kemudian mikir takut layar HP lipat yg kudu ekstra hati-hati. Tiba² tahun ini Xiaomi dengan gebrakannya muncul inovasi kek gini. Kyk jadi solusi bgt untuk menjawab permasalahan ku🎉. 
Berharap bgttt xiaomi ini masuk Indonesia 🙏🥲",20,2025-10-29T15:08:25Z
